"scenario_id","kind","comparison","factor","cohort","total_configurations","cohort_probability","excluded_probability","ci_available_probability","p_available_probability","ci_difference_joint_probability","p_difference_joint_probability","ci_difference_conditional_probability","p_difference_conditional_probability","ci_difference_mcse","p_difference_mcse","ci_difference_n","p_difference_n","ci_available_n","p_available_n","nonconverged_output_probability","convergence_unknown_output_probability","ci_delta_median","ci_delta_p99","ci_delta_max","p_delta_median","p_delta_p99","p_delta_max","beta_delta_median","beta_delta_p99"
"E200R4","exact","aligned_PL_logistf_sas","alignment","all_outputs",6601,1,0.00030298439630359,0.999697015603697,0.999697015603697,0,0.0169671261930011,0,0.0169722685255342,,,0,112,6599,6599,0,0,7.35237075177864e-06,2.66029052985672e-05,9.84597497319939e-05,0.000234956399295785,0.0511082243368986,0.118514071046641,5.93842544769352e-05,0.000470509661095033
"E200R4","exact","aligned_PL_logistf_sas","alignment","both_point_converged",6601,0.999697015603697,0.00030298439630359,0.999697015603697,0.999697015603697,0,0.0169671261930011,0,0.0169722685255342,,,0,112,6599,6599,0,0,7.35237075177864e-06,2.66029052985672e-05,9.84597497319939e-05,0.000234956399295785,0.0511082243368986,0.118514071046641,5.93842544769352e-05,0.000470509661095033
"E200R4","exact","aligned_PL_logistf_sas","alignment","common_point_converged",6601,0.999394031207393,0.00030298439630359,0.999394031207393,0.999394031207393,0,0.0169671261930011,0,0.0169774139760497,,,0,112,6597,6597,0,0,7.34547459768642e-06,2.65995828269183e-05,9.84597497319939e-05,0.000234956399295785,0.0511186997635472,0.118514071046641,5.93842544898138e-05,0.000470790702712982
"E200R4","exact","aligned_PL_logistf_sas","alignment","common_inference_available",6601,0.995152249659143,0.00030298439630359,0.995152249659143,0.995152249659143,0,0.0169671261930011,0,0.0170497792662506,,,0,112,6569,6569,0,0,7.34286125414485e-06,2.65666525165287e-05,9.84597497319939e-05,0.000236158706805377,0.0512653557366248,0.118514071046641,5.99628712681238e-05,0.000474454980390302
"C40R00","simulation","aligned_PL_logistf_sas","alignment","all_outputs",2500,1,0.048,0.9308,0.952,0,0.0304,0,0.0319327731092437,0,0.0036039818729665,0,76,2327,2380,0.0708,0,4.9587430571929e-05,0.00501907728527362,17.7576658737034,0.0136451136420146,0.0668007388045831,0.255683634230647,4.87892577876181e-05,0.0423234338745825
"C40R00","simulation","aligned_PL_logistf_sas","alignment","both_point_converged",2500,0.8704,0.048,0.86,0.8704,0,0.0288,0,0.0330882352941176,0,0.00383442969597829,0,72,2150,2176,0,0,4.43628020736497e-05,0.000480613293085241,3.93305397002809,0.0124500535385632,0.0627935297049536,0.0710647846847037,4.2654193108671e-05,0.000388123384736705
"C40R00","simulation","aligned_PL_logistf_sas","alignment","common_point_converged",2500,0.8668,0.048,0.8568,0.8668,0,0.0288,0,0.0332256575911398,0,0.00385008125150397,0,72,2142,2167,0,0,4.41074858361645e-05,0.000471576853891875,3.93305397002809,0.0124315291052602,0.0627935297049536,0.0710647846847037,4.25806721624511e-05,0.000388123384736705
"C40R00","simulation","aligned_PL_logistf_sas","alignment","common_inference_available",2500,0.8568,0.048,0.8568,0.8568,0,0.0288,0,0.0336134453781513,0,0.00389423558695473,0,72,2142,2142,0,0,4.41074858361645e-05,0.000471576853891875,3.93305397002809,0.0122646138619639,0.0627935297049536,0.0710647846847037,4.21227347872088e-05,0.000378662170942068
"C100R00","simulation","aligned_PL_logistf_sas","alignment","all_outputs",2500,1,0.0032,0.9956,0.9968,0,0.0088,0,0.00882825040128411,0,0.00187386267230591,0,22,2489,2492,0.012,0,2.24824956793768e-05,0.000310681667398782,0.00998067041768014,0.010097120633618,0.0857510774404693,0.18679883054785,2.86024425557585e-05,0.000318127388493128
"C100R00","simulation","aligned_PL_logistf_sas","alignment","both_point_converged",2500,0.984,0.0032,0.9836,0.984,0,0.008,0,0.00813008130081301,0,0.00181053635753985,0,20,2459,2460,0,0,2.20821492409318e-05,0.00024749685993708,0.000995554597094994,0.0100612234721449,0.0807986215792658,0.103683891116115,2.80958595780811e-05,0.000250772307449854
"C100R00","simulation","aligned_PL_logistf_sas","alignment","common_point_converged",2500,0.9832,0.0032,0.9828,0.9832,0,0.0076,0,0.00772986167615948,0,0.00176648471042093,0,19,2457,2458,0,0,2.19943043058279e-05,0.000247090275293793,0.000995554597094994,0.0100572854801861,0.0807986215792658,0.103683891116115,2.8077080719946e-05,0.000249643949771672
"C100R00","simulation","aligned_PL_logistf_sas","alignment","common_inference_available",2500,0.9828,0.0032,0.9828,0.9828,0,0.0076,0,0.00773300773300773,0,0.00176720086889786,0,19,2457,2457,0,0,2.19943043058279e-05,0.000247090275293793,0.000995554597094994,0.0100572854801861,0.0807986215792658,0.103683891116115,2.8077080719946e-05,0.000249643949771672
"C40R50","simulation","aligned_PL_logistf_sas","alignment","all_outputs",2500,1,0.048,0.928,0.952,0,0.0256,0,0.026890756302521,0,0.00331584200544021,0,64,2320,2380,0.0808,0,5.40973526756416e-05,0.0122229045067215,17.7576658736817,0.0140674386272881,0.0710647846847045,0.255683634230648,5.20434649730894e-05,0.0874338891631243
"C40R50","simulation","aligned_PL_logistf_sas","alignment","both_point_converged",2500,0.8592,0.048,0.8472,0.8592,0,0.0248,0,0.0288640595903166,0,0.00361244780843415,0,62,2118,2148,0,0,4.75569154527733e-05,0.000534938205527524,3.9330539700278,0.0129158544698639,0.0628448575931601,0.0933674091456841,4.43151009625886e-05,0.000379098231556796
"C40R50","simulation","aligned_PL_logistf_sas","alignment","common_point_converged",2500,0.8516,0.048,0.8404,0.8516,0,0.0248,0,0.0291216533583842,0,0.00364420324833822,0,62,2101,2129,0,0,4.68974746077322e-05,0.000482554569426696,3.9330539700278,0.0128954602933132,0.0627935297049517,0.0933674091456841,4.40744041646512e-05,0.00037789386420517
"C40R50","simulation","aligned_PL_logistf_sas","alignment","common_inference_available",2500,0.8404,0.048,0.8404,0.8404,0,0.0248,0,0.0295097572584484,0,0.00369203134109203,0,62,2101,2101,0,0,4.68974746077322e-05,0.000482554569426696,3.9330539700278,0.0126959478047406,0.0627935297049517,0.0933674091456841,4.37919227112005e-05,0.000375201370544698
"C100R50","simulation","aligned_PL_logistf_sas","alignment","all_outputs",2500,1,0.004,0.9956,0.996,0,0.008,0,0.00803212851405623,0,0.0017888109875649,0,20,2489,2490,0.0128,0,2.47301148761925e-05,0.000309023920030072,0.00864749361327277,0.00940666346463093,0.0870328704128648,0.138441785904885,3.07321875427369e-05,0.000369154218406109
"C100R50","simulation","aligned_PL_logistf_sas","alignment","both_point_converged",2500,0.9832,0.004,0.9828,0.9832,0,0.0072,0,0.00732302685109845,0,0.0017197223990266,0,18,2457,2458,0,0,2.42775097336612e-05,0.000255726637851339,0.000856685309803318,0.00937248577729666,0.0860719154680853,0.103683891116115,3.01624922440791e-05,0.000305488464610981
"C100R50","simulation","aligned_PL_logistf_sas","alignment","common_point_converged",2500,0.982,0.004,0.9816,0.982,0,0.0072,0,0.00733197556008147,0,0.00172181613189211,0,18,2454,2455,0,0,2.4136546346698e-05,0.000253193321721135,0.000524739772870042,0.00936737867919396,0.0860719154680853,0.103683891116115,3.01427415499989e-05,0.000303569342829713
"C100R50","simulation","aligned_PL_logistf_sas","alignment","common_inference_available",2500,0.9816,0.004,0.9816,0.9816,0,0.0072,0,0.00733496332518337,0,0.00172251517621021,0,18,2454,2454,0,0,2.4136546346698e-05,0.000253193321721135,0.000524739772870042,0.00935587783466851,0.0860719154680853,0.103683891116115,3.01415381459558e-05,0.000303569342829713
"C40R90","simulation","aligned_PL_logistf_sas","alignment","all_outputs",2500,1,0.0524,0.9184,0.9476,0,0.0264,0,0.0278598564795272,0,0.00338120377881392,0,66,2296,2369,0.104,0,5.5437243204004e-05,0.00946745701036633,64.7037538906573,0.0143825419649026,0.0724417465330328,0.267255610405975,5.95436117645232e-05,0.0735626810920582
"C40R90","simulation","aligned_PL_logistf_sas","alignment","both_point_converged",2500,0.8228,0.0524,0.8144,0.8228,0,0.024,0,0.0291686922702965,0,0.00371033582845424,0,60,2036,2057,0,0,4.69289554518859e-05,0.000565595369025118,64.7037538906573,0.0126087350335866,0.0632626572576612,0.0933674091456902,4.92538494178962e-05,0.000413896114129564
"C40R90","simulation","aligned_PL_logistf_sas","alignment","common_point_converged",2500,0.8172,0.0524,0.8088,0.8172,0,0.0232,0,0.0283896231032795,0,0.0036744445874982,0,58,2022,2043,0,0,4.63612029832916e-05,0.000554634599125414,0.203004165295729,0.0124648973877201,0.0632626572576612,0.0933674091456902,4.91889050779903e-05,0.000411242013858448
"C40R90","simulation","aligned_PL_logistf_sas","alignment","common_inference_available",2500,0.8088,0.0524,0.8088,0.8088,0,0.0228,0,0.0281899109792285,0,0.00368084032640811,0,57,2022,2022,0,0,4.63612029832916e-05,0.000554634599125414,0.203004165295729,0.0121988637572105,0.0632626572576612,0.0933674091456902,4.81987526281813e-05,0.000404953323507762
"C100R90","simulation","aligned_PL_logistf_sas","alignment","all_outputs",2500,1,0.0044,0.994,0.9956,0,0.0072,0,0.00723182000803536,0,0.00169838161656053,0,18,2485,2489,0.0132,0,2.6246624705184e-05,0.000300836555176431,0.112340060675022,0.00859912791354889,0.0863182360262931,0.138441785904881,3.05133670720492e-05,0.000404687788173375
"C100R90","simulation","aligned_PL_logistf_sas","alignment","both_point_converged",2500,0.9812,0.0044,0.9808,0.9812,0,0.0072,0,0.00733795352629433,0,0.00172321478836053,0,18,2452,2453,0,0,2.54259956800063e-05,0.000239328346324896,0.000493758931309429,0.00850086705692843,0.0859775513291526,0.107899452709608,2.98889257485113e-05,0.000303569342829713
"C100R90","simulation","aligned_PL_logistf_sas","alignment","common_point_converged",2500,0.9792,0.0044,0.9792,0.9792,0,0.0072,0,0.00735294117647059,0,0.00172672139085979,0,18,2448,2448,0,0,2.53286366262984e-05,0.00023758636834792,0.000447362278047869,0.00850086705692843,0.0859775513291526,0.107899452709608,2.97673678487653e-05,0.000300269024579969
"C100R90","simulation","aligned_PL_logistf_sas","alignment","common_inference_available",2500,0.9792,0.0044,0.9792,0.9792,0,0.0072,0,0.00735294117647059,0,0.00172672139085979,0,18,2448,2448,0,0,2.53286366262984e-05,0.00023758636834792,0.000447362278047869,0.00850086705692843,0.0859775513291526,0.107899452709608,2.97673678487653e-05,0.000300269024579969
"C40R99","simulation","aligned_PL_logistf_sas","alignment","all_outputs",2500,1,0.0532,0.9152,0.9468,0,0.0248,0,0.0261934938741022,0,0.00328272061686688,0,62,2288,2367,0.1208,0,5.54241073873474e-05,0.00973018855874042,64.7037538905994,0.0143959803872403,0.0713109456571445,0.267255610405882,6.80795297218761e-05,0.109380122102112
"C40R99","simulation","aligned_PL_logistf_sas","alignment","both_point_converged",2500,0.8044,0.0532,0.7944,0.8044,0,0.0216,0,0.0268523122824465,0,0.00360474200142447,0,54,1986,2011,0,0,4.54389251638432e-05,0.000554634621377836,64.7037538905994,0.0122798199594996,0.0632725590687682,0.0818674933124915,5.29763879395413e-05,0.000413102265294008
"C40R99","simulation","aligned_PL_logistf_sas","alignment","common_point_converged",2500,0.7896,0.0532,0.7812,0.7896,0,0.0208,0,0.0263424518743668,0,0.00360460466965873,0,52,1953,1974,0,0,4.49600981911047e-05,0.000514659526161587,0.20300416527958,0.0119400500491358,0.0633349014695698,0.0818674933124915,5.19592914489664e-05,0.000392554682428603
"C40R99","simulation","aligned_PL_logistf_sas","alignment","common_inference_available",2500,0.7812,0.0532,0.7812,0.7812,0,0.0208,0,0.0266257040450589,0,0.00364283386541308,0,52,1953,1953,0,0,4.49600981911047e-05,0.000514659526161587,0.20300416527958,0.0116116140419549,0.0630907044227883,0.0725871221576275,5.13279957320164e-05,0.000387954873859453
"C100R99","simulation","aligned_PL_logistf_sas","alignment","all_outputs",2500,1,0.0044,0.9932,0.9956,0,0.0084,0,0.00843712334270792,0,0.0018333478776548,0,21,2483,2489,0.0156,0,2.52503782960378e-05,0.000333078937627462,0.134863697002896,0.00878089997398937,0.0899570500895528,0.140931047116738,3.26318090653199e-05,0.000442707721417746
"C100R99","simulation","aligned_PL_logistf_sas","alignment","both_point_converged",2500,0.978,0.0044,0.9776,0.978,0,0.0084,0,0.00858895705521472,0,0.00186619774331247,0,21,2444,2445,0,0,2.44872668457852e-05,0.000235019481287679,0.000493758961662039,0.0086239506277147,0.0863134191329944,0.105594079071584,3.16629483403386e-05,0.000317631526621565
"C100R99","simulation","aligned_PL_logistf_sas","alignment","common_point_converged",2500,0.9748,0.0044,0.9744,0.9748,0,0.0084,0,0.00861715223635618,0,0.00187229733254999,0,21,2436,2437,0,0,2.43235955410537e-05,0.00023281478677184,0.00045468910448232,0.00852687203165003,0.0863134191329944,0.105594079071584,3.16038487837567e-05,0.000316332987909451
"C100R99","simulation","aligned_PL_logistf_sas","alignment","common_inference_available",2500,0.9744,0.0044,0.9744,0.9744,0,0.008,0,0.00821018062397373,0,0.00182830032669801,0,20,2436,2436,0,0,2.43235955410537e-05,0.00023281478677184,0.00045468910448232,0.00852299694578351,0.0863134191329944,0.105594079071584,3.15964999583196e-05,0.000310161740967985
"E020R1","exact","aligned_Wald_logistf_sas","alignment","all_outputs",121,1,0.0165289256198347,0.983471074380165,0.983471074380165,0.0330578512396694,0.0330578512396694,0.0336134453781513,0.0336134453781513,,,4,4,119,119,0,0,0.102610398884015,0.189762000078245,0.195837291086952,0.0154055000819422,0.0230653515298476,0.0230655086397043,6.10490869843439e-05,0.000268170002951167
"E020R1","exact","aligned_Wald_logistf_sas","alignment","both_point_converged",121,0.983471074380165,0.0165289256198347,0.983471074380165,0.983471074380165,0.0330578512396694,0.0330578512396694,0.0336134453781513,0.0336134453781513,,,4,4,119,119,0,0,0.102610398884015,0.189762000078245,0.195837291086952,0.0154055000819422,0.0230653515298476,0.0230655086397043,6.10490869843439e-05,0.000268170002951167
"E020R1","exact","aligned_Wald_logistf_sas","alignment","common_point_converged",121,0.966942148760331,0.0165289256198347,0.966942148760331,0.966942148760331,0.0330578512396694,0.0330578512396694,0.0341880341880342,0.0341880341880342,,,4,4,117,117,0,0,0.102606469711047,0.162085629368423,0.162085674371923,0.0154055000819423,0.0230653689864983,0.0230655086397043,4.57423378787958e-05,0.000268170003073518
"E020R1","exact","aligned_Wald_logistf_sas","alignment","common_inference_available",121,0.966942148760331,0.0165289256198347,0.966942148760331,0.966942148760331,0.0330578512396694,0.0330578512396694,0.0341880341880342,0.0341880341880342,,,4,4,117,117,0,0,0.102606469711047,0.162085629368423,0.162085674371923,0.0154055000819423,0.0230653689864983,0.0230655086397043,4.57423378787958e-05,0.000268170003073518
"E050R1","exact","aligned_Wald_logistf_sas","alignment","all_outputs",676,1,0.0029585798816568,0.997041420118343,0.997041420118343,0.0177514792899408,0.0177514792899408,0.0178041543026706,0.0178041543026706,,,12,12,674,674,0,0,0.0274197798927229,0.0643242201628379,0.0783900290128527,0.00247075111568712,0.00946247117998765,0.00946415547286689,2.89220517066813e-05,0.000461469387851308
"E050R1","exact","aligned_Wald_logistf_sas","alignment","both_point_converged",676,0.997041420118343,0.0029585798816568,0.997041420118343,0.997041420118343,0.0177514792899408,0.0177514792899408,0.0178041543026706,0.0178041543026706,,,12,12,674,674,0,0,0.0274197798927229,0.0643242201628379,0.0783900290128527,0.00247075111568712,0.00946247117998765,0.00946415547286689,2.89220517066813e-05,0.000461469387851308
"E050R1","exact","aligned_Wald_logistf_sas","alignment","common_point_converged",676,0.994082840236686,0.0029585798816568,0.994082840236686,0.994082840236686,0.0177514792899408,0.0177514792899408,0.0178571428571429,0.0178571428571429,,,12,12,672,672,0,0,0.0274095818982718,0.0643229776070907,0.0648635134876123,0.00259357108066759,0.00946247117998767,0.00946415547286689,2.89220516873634e-05,0.000461469387851539
"E050R1","exact","aligned_Wald_logistf_sas","alignment","common_inference_available",676,0.994082840236686,0.0029585798816568,0.994082840236686,0.994082840236686,0.0177514792899408,0.0177514792899408,0.0178571428571429,0.0178571428571429,,,12,12,672,672,0,0,0.0274095818982718,0.0643229776070907,0.0648635134876123,0.00259357108066759,0.00946247117998767,0.00946415547286689,2.89220516873634e-05,0.000461469387851539
"E100R1","exact","aligned_Wald_logistf_sas","alignment","all_outputs",2601,1,0.000768935024990388,0.99923106497501,0.99923106497501,0.0069204152249135,0.0069204152249135,0.00692574066948826,0.00692574066948826,,,18,18,2599,2599,0,0,0.0100537802680951,0.0298125717432289,0.0391980517958537,0.000197898430794851,0.00494438333139778,0.00495300324033315,6.18054374582622e-05,0.000310181214334122
"E100R1","exact","aligned_Wald_logistf_sas","alignment","both_point_converged",2601,0.99923106497501,0.000768935024990388,0.99923106497501,0.99923106497501,0.0069204152249135,0.0069204152249135,0.00692574066948826,0.00692574066948826,,,18,18,2599,2599,0,0,0.0100537802680951,0.0298125717432289,0.0391980517958537,0.000197898430794851,0.00494438333139778,0.00495300324033315,6.18054374582622e-05,0.000310181214334122
"E100R1","exact","aligned_Wald_logistf_sas","alignment","common_point_converged",2601,0.998462129950019,0.000768935024990388,0.998462129950019,0.998462129950019,0.0069204152249135,0.0069204152249135,0.00693107431651906,0.00693107431651906,,,18,18,2597,2597,0,0,0.00999580702396896,0.0298083474330324,0.0324707469277907,0.000197898430794879,0.00494438460644989,0.00495300324033315,6.18054374592614e-05,0.000310189401833352
