"a","c","b","d","config_id","design_id","scenario","n","n_exposed","n_unexposed","events","data_state","separation","sparsity_class","beta_reference","ci_available","ci_disagree","ci_delta","sas_point_converged","logistf_point_converged","sas_low","sas_high","logistf_low","logistf_high","aligned_ci_available","aligned_ci_disagree","aligned_decision","weight","decision","wald_logistf_decision","wald_brglm2_decision","wald_common_se","wald_common_sas_low","wald_common_sas_high","wald_common_logistf_low","wald_common_logistf_high","wald_common_se_decision"
11,7,14,18,"n50_11.14.7.18","E050R1","ENUM",50,25,25,18,"ok","none","none",0.67106609748469,TRUE,FALSE,0.0354861563914994,TRUE,TRUE,-0.500039000838747,1.8422298047528,-0.464552844447247,1.85263286367594,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.597529751077394,-0.500041389845852,1.8422321937599,-0.500070694318186,1.84220288928757,"判定一致"
12,7,13,18,"n50_12.13.7.18","E050R1","ENUM",50,25,25,19,"ok","none","none",0.825906670405886,TRUE,FALSE,0.0395557747386222,TRUE,TRUE,-0.342040300978885,1.99391558876859,-0.302484526240263,2.00760676728501,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.595919390454716,-0.342042899085454,1.99391818687516,-0.342073872574418,1.99388721338619,"判定一致"
13,7,12,18,"n50_13.12.7.18","E050R1","ENUM",50,25,25,20,"ok","none","none",0.979828752678143,TRUE,FALSE,0.0433200026092328,TRUE,TRUE,-0.188119164111515,2.14783699682657,-0.144799161502283,2.16459500087503,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.595919390454716,-0.188121626622776,2.14783945933783,-0.188151790302163,2.14780929565845,"判定一致"
14,7,11,18,"n50_14.11.7.18","E050R1","ENUM",50,25,25,21,"ok","none","none",1.13466932559934,TRUE,TRUE,0.0469891353448865,TRUE,TRUE,-0.0364398099232828,2.3058295835567,0.0105493254216037,2.32562100719454,TRUE,FALSE,"判定一致",0.0014792899408284,"判定差あり","判定一致","判定一致",0.597529751077394,-0.0364419049861655,2.30583167861959,-0.0364674662048632,2.30580611740089,"判定一致"
15,7,10,18,"n50_15.10.7.18","E050R1","ENUM",50,25,25,22,"ok","none","none",1.29233247830374,TRUE,FALSE,0.0507691035036996,TRUE,TRUE,0.114694369972542,2.47000082642932,0.165463473476241,2.49300235154169,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.600855453602653,0.114692549225254,2.47000264717661,0.114677429328059,2.46998752727942,"判定一致"
16,7,9,18,"n50_16.9.7.18","E050R1","ENUM",50,25,25,23,"ok","none","none",1.45493629384205,TRUE,FALSE,0.0548913373582929,TRUE,TRUE,0.266953005040509,2.64291277740308,0.321844342398802,2.66957035058971,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.60612446751778,0.266950764738426,2.64291501770516,0.266954167358687,2.64291842032542,"判定一致"
17,7,8,18,"n50_17.8.7.18","E050R1","ENUM",50,25,25,24,"ok","none","none",1.62500242897521,TRUE,FALSE,0.0596508118676878,TRUE,TRUE,0.422087034915606,2.82785565902764,0.481737846783294,2.85900117055119,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.613729904345491,0.422082838219247,2.82785985572399,0.422113920222838,2.82789093772759,"判定一致"
18,7,7,18,"n50_18.7.7.18","E050R1","ENUM",50,25,25,25,"ok","none","none",1.80573542308403,TRUE,FALSE,0.0654656974348257,TRUE,TRUE,0.582049844883182,3.02929215829906,0.647515542318007,3.0663624475311,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.624312234195171,0.582041507460852,3.02930049572139,0.582105928953758,3.0293649172143,"判定一致"
19,7,6,18,"n50_19.6.7.18","E050R1","ENUM",50,25,25,26,"ok","none","none",2.00148000021012,TRUE,FALSE,0.0729861436681035,TRUE,TRUE,0.749149672000974,3.25363562217088,0.822135815669077,3.29909311794546,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.63891800429806,0.749136369587523,3.25364892458433,0.74922372271168,3.25373627770849,"判定一致"
20,7,5,18,"n50_20.5.7.18","E050R1","ENUM",50,25,25,27,"ok","none","none",2.21854450544795,TRUE,FALSE,0.0833180400197517,TRUE,TRUE,0.926254508904204,3.51073060521048,1.00957254892396,3.56892099081072,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.659321999701864,0.92624518342676,3.51073993068792,0.926297131815181,3.51079187907634,"判定一致"
21,7,4,18,"n50_21.4.7.18","E050R1","ENUM",50,25,25,28,"ok","none","none",2.46684324989936,TRUE,FALSE,0.098554831746376,TRUE,TRUE,1.11704892120311,3.81695072253878,1.21560375294949,3.8960376223451,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.688742395251846,1.11708953255148,3.81691011119042,1.11693296057989,3.81675353921883,"判定一致"
22,7,3,18,"n50_22.3.7.18","E050R1","ENUM",50,25,25,29,"ok","none","none",2.76362005225702,TRUE,FALSE,0.123787129960657,TRUE,TRUE,1.3256659298046,4.20151773792636,1.44945305976526,4.3195834987953,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.733653843612887,1.32565672326484,4.20152694446612,1.32568494165638,4.20155516285766,"判定一致"
23,7,2,18,"n50_23.2.7.18","E050R1","ENUM",50,25,25,30,"ok","none","none",3.14357740081797,TRUE,FALSE,0.200271602408813,TRUE,TRUE,1.55715079214588,4.72993543554638,1.72780330503719,4.9302070379552,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.809406079809028,1.55713634855268,4.72994987913958,1.55717063552452,4.72998416611142,"判定一致"
24,7,1,18,"n50_24.1.7.18","E050R1","ENUM",50,25,25,31,"ok","none","none",3.69607572098453,TRUE,FALSE,0.429301350850803,TRUE,TRUE,1.80527346705348,5.58684423395265,2.08740611366065,6.01614558480345,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.964709902410073,1.80526218625017,5.58685551475596,1.80527905673161,5.58687238523739,"判定一致"
25,7,0,18,"n50_25.0.7.18","E050R1","ENUM",50,25,25,32,"ok","quasi_separation","quasi_separation",4.83469334426634,TRUE,FALSE,1.90777365558543,TRUE,TRUE,1.85216126037328,7.81717976259276,2.65164392171752,9.72495341817819,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.52173164408458,1.85213129494231,7.81720972802372,1.85215412772564,7.81723256080705,"判定一致"
0,8,25,17,"n50_0.25.8.17","E050R1","ENUM",50,25,25,8,"ok","quasi_separation","quasi_separation",-3.20969091529113,TRUE,FALSE,1.91149487641692,TRUE,TRUE,-6.18428257215665,-0.235530513877741,-8.09577744857357,-1.01986381625405,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.5174207809077,-6.18399662298893,-0.235816463045464,-6.18378099526224,-0.235600835318773,"判定一致"
1,8,24,17,"n50_1.24.8.17","E050R1","ENUM",50,25,25,9,"ok","none","none",-2.07107329200932,TRUE,FALSE,0.427103983130889,TRUE,TRUE,-3.94846069917873,-0.193618638017429,-4.37556468230962,-0.449325580177133,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.95789551910958,-3.94848038700516,-0.193598950191006,-3.94851401041638,-0.193632573602226,"判定一致"
2,8,23,17,"n50_2.23.8.17","E050R1","ENUM",50,25,25,10,"ok","none","none",-1.51857497184276,TRUE,TRUE,0.189252153558713,TRUE,TRUE,-3.08901821236266,0.0519001795074614,-3.27827036592137,-0.0856278596625041,TRUE,FALSE,"判定一致",0.0014792899408284,"判定差あり","判定一致","判定一致",0.801272008592574,-3.08902329508911,0.0519052622339158,-3.08903925050427,0.0518893068187527,"判定一致"
3,8,22,17,"n50_3.22.8.17","E050R1","ENUM",50,25,25,11,"ok","none","none",-1.13861762328181,TRUE,FALSE,0.0988209871275654,TRUE,TRUE,-2.55899430956326,0.281629738468133,-2.65781529669082,0.195660589445164,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.724669988318905,-2.55900936332968,0.281644792234553,-2.55894470106392,0.28170945450031,"判定一致"
4,8,21,17,"n50_4.21.8.17","E050R1","ENUM",50,25,25,12,"ok","none","none",-0.841840820924145,TRUE,FALSE,0.0575612686464708,TRUE,TRUE,-2.17298349187681,0.489259443505227,-2.22619068365561,0.431698174858756,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.679164719887163,-2.17300041473487,0.489276366363283,-2.17297921147322,0.489297569624929,"判定一致"
5,8,20,17,"n50_5.20.8.17","E050R1","ENUM",50,25,25,13,"ok","none","none",-0.59354207647274,TRUE,FALSE,0.0396722546549222,TRUE,TRUE,-1.86618217000874,0.67905317297093,-1.89257101009435,0.639380918316008,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.649310502774308,-1.86618969874014,0.679060701702332,-1.86616727669398,0.679083123748498,"判定一致"
6,8,19,17,"n50_6.19.8.17","E050R1","ENUM",50,25,25,14,"ok","none","none",-0.376477571234912,TRUE,FALSE,0.0274385983784751,TRUE,TRUE,-1.60849249853549,0.855497522629415,-1.61754418196939,0.82805892425094,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.628581614381438,-1.6084948134847,0.855499837578627,-1.60847489676658,0.855519754296751,"判定一致"
7,8,18,17,"n50_7.18.8.17","E050R1","ENUM",50,25,25,15,"ok","none","none",-0.180732994108817,TRUE,FALSE,0.0188531547381507,TRUE,TRUE,-1.38335297298655,1.02244332836209,-1.38066520489715,1.00359017362394,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.61372990434549,-1.38334333106461,1.02243368644014,-1.38362150286119,1.02215551464356,"判定一致"
8,8,17,17,"n50_8.17.8.17","E050R1","ENUM",50,25,25,16,"ok","none","none",0,TRUE,FALSE,0.0117947925336916,TRUE,TRUE,-1.18179535889391,1.18179535889391,-1.17000056636022,1.17000056636023,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.602961877078546,-1.18178356312462,1.18178356312462,-1.18178356312462,1.18178356312462,"判定一致"
9,8,16,17,"n50_9.16.8.17","E050R1","ENUM",50,25,25,17,"ok","none","none",0.170066135133158,TRUE,FALSE,0.0188569591728711,TRUE,TRUE,-0.996810391791319,1.33641291511996,-0.977953432618448,1.33028215660994,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.595218867179016,-0.996806280925282,1.33640880425392,-0.996541407456444,1.33667367772276,"判定一致"
10,8,15,17,"n50_10.15.8.17","E050R1","ENUM",50,25,25,18,"ok","none","none",0.332669950671474,TRUE,FALSE,0.0240615872382711,TRUE,TRUE,-0.823399769359827,1.48877850534839,-0.799338182121556,1.48682711736605,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.589852444130063,-0.823400178693565,1.48877891468213,-0.823419596016373,1.48875949735932,"判定一致"
11,8,14,17,"n50_11.14.8.17","E050R1","ENUM",50,25,25,19,"ok","none","none",0.490333103375873,TRUE,FALSE,0.0286970551375056,TRUE,TRUE,-0.659089211533452,1.63980775960545,-0.630392156395947,1.64169191156158,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.586464349423537,-0.659089729050848,1.63980827712284,-0.659115899710972,1.63978210646272,"判定一致"
12,8,13,17,"n50_12.13.8.17","E050R1","ENUM",50,25,25,20,"ok","none","none",0.645173676297069,TRUE,FALSE,0.0328059714513906,TRUE,TRUE,-0.501028166388688,1.7914371300831,-0.468222194937298,1.79677967362693,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.584823520082836,-0.501028554827087,1.7914375185215,-0.501059360377225,1.79140671297136,"判定一致"
13,8,12,17,"n50_13.12.8.17","E050R1","ENUM",50,25,25,21,"ok","none","none",0.799095758569326,TRUE,FALSE,0.0366357147311005,TRUE,TRUE,-0.347104286503572,1.94536178055591,-0.310468571772472,1.95398721676465,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.584823520082836,-0.347104289648124,1.94536178370047,-0.34713727810497,1.94532879524362,"判定一致"
14,8,11,17,"n50_14.11.8.17","E050R1","ENUM",50,25,25,22,"ok","none","none",0.953936331490522,TRUE,FALSE,0.0403993007048755,TRUE,TRUE,-0.195481400427291,2.10341769904118,-0.155082099722415,2.11534707629094,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.586464349423537,-0.195480853779902,2.10341715239379,-0.195512671597649,2.10338533457604,"判定一致"
15,8,10,17,"n50_15.10.8.17","E050R1","ENUM",50,25,25,23,"ok","none","none",1.11159948419492,TRUE,FALSE,0.0443064541564877,TRUE,TRUE,-0.0444652589298826,2.26771582298681,-0.000158804773394942,2.28319190804589,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.589852444130063,-0.0444642646593867,2.26771482871631,-0.0444900624929274,2.26768903088277,"判定一致"
16,8,9,17,"n50_16.9.8.17","E050R1","ENUM",50,25,25,24,"ok","none","none",1.27420329973324,TRUE,FALSE,0.0485941295887175,TRUE,TRUE,0.107608121965328,2.44082486486445,0.156202251554045,2.46037568745775,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.595218867179016,0.10760895082529,2.44082403600449,0.107595757143636,2.44081084232284,"判定一致"
17,8,8,17,"n50_17.8.8.17","E050R1","ENUM",50,25,25,25,"ok","none","none",1.4442694348664,TRUE,FALSE,0.0534074978441345,TRUE,TRUE,0.262637712998073,2.62623943721416,0.316045210842208,2.65060733102358,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.602961877078546,0.262655011981498,2.62622213823073,0.262485871741778,2.62605299799101,"判定一致"
18,8,7,17,"n50_18.7.8.17","E050R1","ENUM",50,25,25,26,"ok","none","none",1.62500242897521,TRUE,FALSE,0.0596508118676825,TRUE,TRUE,0.422087034915606,2.82785565902764,0.481737846783289,2.85900117055118,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.61372990434549,0.422082838219248,2.82785985572399,0.422113920222838,2.82789093772759,"判定一致"
19,8,6,17,"n50_19.6.8.17","E050R1","ENUM",50,25,25,27,"ok","none","none",1.82074700610131,TRUE,FALSE,0.067519159673855,TRUE,TRUE,0.588712839437583,3.05269035923722,0.656231999111438,3.09306245769605,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.628581614381438,0.588704273805738,3.05269892486906,0.588749680569604,3.05274433163293,"判定一致"
20,8,5,17,"n50_20.5.8.17","E050R1","ENUM",50,25,25,28,"ok","none","none",2.03781151133914,TRUE,FALSE,0.0783058236504394,TRUE,TRUE,0.765184939952296,3.31042513118214,0.843490763602735,3.36461281811279,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.649310502774308,0.765179835345978,3.31043023578845,0.765186311115708,3.31043671155818,"判定一致"
21,8,4,17,"n50_21.4.8.17","E050R1","ENUM",50,25,25,29,"ok","none","none",2.28611025579054,TRUE,FALSE,0.0941496233966532,TRUE,TRUE,0.95512454815511,3.61748236066262,1.04927417155176,3.69397467436836,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.679164719887163,0.955165063859791,3.61744184495794,0.954971865241467,3.61724864633961,"判定一致"
22,8,3,17,"n50_22.3.8.17","E050R1","ENUM",50,25,25,30,"ok","none","none",2.5828870581482,TRUE,FALSE,0.120234527046649,TRUE,TRUE,1.16253971458064,4.00317616640353,1.28277424162729,4.12046385227604,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.724669988318905,1.16253086270997,4.0031850182742,1.16255998036609,4.00321413593032,"判定一致"
23,8,2,17,"n50_23.2.8.17","E050R1","ENUM",50,25,25,31,"ok","none","none",2.96284440670916,TRUE,FALSE,0.201691424348518,TRUE,TRUE,1.39235527472278,4.53325134441525,1.56061235051561,4.73494276876376,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.801272008592574,1.3923390309075,4.53326758823053,1.39238012804764,4.53330868537067,"判定一致"
24,8,1,17,"n50_24.1.8.17","E050R1","ENUM",50,25,25,32,"ok","none","none",3.51534272687571,TRUE,FALSE,0.433107354417409,TRUE,TRUE,1.63789730195685,5.39275853170831,1.91939678271204,5.82586588612572,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.95789551910958,1.63788719842551,5.39276863523966,1.63790200846861,5.39278344528276,"判定一致"
25,8,0,17,"n50_25.0.8.17","E050R1","ENUM",50,25,25,33,"ok","quasi_separation","quasi_separation",4.65396035015752,TRUE,FALSE,1.91166521471057,TRUE,TRUE,1.679706849243,7.62924932865611,2.4820040941818,9.54091454336668,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.5174207809077,1.68038800897782,7.62856816892129,1.6798702701858,7.62805043012926,"判定一致"
0,9,25,16,"n50_0.25.9.16","E050R1","ENUM",50,25,25,9,"ok","quasi_separation","quasi_separation",-3.37975705042429,TRUE,FALSE,1.91585045985107,TRUE,TRUE,-6.34790732024506,-0.41165696423351,-8.26375778009614,-1.2028246480543,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.51436069051145,-6.34787455524494,-0.411689729233635,-6.34784946342931,-0.411664637418013,"判定一致"
1,9,24,16,"n50_1.24.9.16","E050R1","ENUM",50,25,25,10,"ok","none","none",-2.24113942714248,TRUE,FALSE,0.431605151435491,TRUE,TRUE,-4.10903819092418,-0.373203811722272,-4.54064334235968,-0.63558289904359,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.953040555362677,-4.10904616564013,-0.37319583700633,-4.10906459145936,-0.373214262825561,"判定一致"
2,9,23,16,"n50_2.23.9.16","E050R1","ENUM",50,25,25,11,"ok","none","none",-1.68864110697592,TRUE,FALSE,0.193969410965149,TRUE,TRUE,-3.24768535031708,-0.129549164897268,-3.44165476128223,-0.273763325269357,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.795461693854434,-3.24769352864309,-0.129540986571258,-3.24771737801183,-0.129564835940001,"判定一致"
3,9,22,16,"n50_3.22.9.16","E050R1","ENUM",50,25,25,12,"ok","none","none",-1.30868375841497,TRUE,FALSE,0.103596336858337,TRUE,TRUE,-2.71653453927838,0.0989148310898582,-2.82013087613672,0.00626361120920464,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.718240256881991,-2.71653488982976,0.0989151816412364,-2.71640879415046,0.0990412773205374,"判定一致"
4,9,21,16,"n50_4.21.9.16","E050R1","ENUM",50,25,25,13,"ok","none","none",-1.0119069560573,TRUE,FALSE,0.0643278380574161,TRUE,TRUE,-2.32960311316277,0.305727384200764,-2.38779212587325,0.241399546143348,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.672299926651191,-2.32962150752626,0.30574577856425,-2.32959059910256,0.30577668698795,"判定一致"
5,9,20,16,"n50_5.20.9.16","E050R1","ENUM",50,25,25,14,"ok","none","none",-0.763608211605897,TRUE,FALSE,0.0464823382993657,TRUE,TRUE,-2.02216669899974,0.49490270707317,-2.05367453373206,0.448420368773804,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.642126625868147,-2.02217705617908,0.494913064252511,-2.02215327182169,0.494936848609896,"判定一致"
6,9,19,16,"n50_6.19.9.16","E050R1","ENUM",50,25,25,15,"ok","none","none",-0.54654370636807,TRUE,FALSE,0.0342649705631377,TRUE,TRUE,-1.76401159100331,0.67087515018062,-1.77828906161008,0.636610179617482,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.62115804798309,-1.7640156231654,0.670879182342715,-1.76399110912213,0.670903696385989,"判定一致"
